asset_id;asset_name;voltage_level;criticality;measurement_uuid;measured_at;overall_severity;humidity;temperature;method;unit;value;reading_severity;threshold_watch;threshold_warning;threshold_critical;reading_point_name;phase;position;lab_fault_type;lab_status;h2_ppm
TR-34;TR-34;;Urgent;db19cd90-9d31-725c-8dc6-7cf8bbd0681c;2024-06-06;Critical;45.8;36.89;UHF;mV;1254.495;Critical;50.0;200.0;500.0;UHF T-Top;T;Top;Partial Discharge;3;5921
TR-34;TR-34;;Urgent;db19cd90-9d31-725c-8dc6-7cf8bbd0681c;2024-06-06;Critical;45.8;36.89;UHF;mV;1298.042;Critical;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Partial Discharge;3;5921
TR-AOP-P4;TR-AOP-P4;;Urgent;31d03e44-dbd9-d697-5529-43283b6d0e17;2023-05-03;Critical;48.37;28.1;UHF;mV;1236.113;Critical;50.0;200.0;500.0;UHF R-Top;R;Top;Partial Discharge;3;6228
TR-AOP-P4;TR-AOP-P4;;Urgent;31d03e44-dbd9-d697-5529-43283b6d0e17;2023-05-03;Critical;48.37;28.1;UHF;mV;1256.034;Critical;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Partial Discharge;3;6228
TR-AOP-P4;TR-AOP-P4;;Urgent;31d03e44-dbd9-d697-5529-43283b6d0e17;2023-05-03;Critical;48.37;28.1;UHF;mV;910.814;Critical;50.0;200.0;500.0;UHF S-Top;S;Top;Partial Discharge;3;6228
TR-AOP-P4;TR-AOP-P4;;Urgent;31d03e44-dbd9-d697-5529-43283b6d0e17;2023-05-03;Critical;48.37;28.1;UHF;mV;938.029;Critical;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Partial Discharge;3;6228
TR-AOP-P4;TR-AOP-P4;;Urgent;31d03e44-dbd9-d697-5529-43283b6d0e17;2023-05-03;Critical;48.37;28.1;UHF;mV;889.892;Critical;50.0;200.0;500.0;UHF T-Top;T;Top;Partial Discharge;3;6228
TR-AOP-P4;TR-AOP-P4;;Urgent;31d03e44-dbd9-d697-5529-43283b6d0e17;2023-05-03;Critical;48.37;28.1;UHF;mV;985.2;Critical;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Partial Discharge;3;6228
TR-AOP-P4;TR-AOP-P4;;Urgent;d88c1dad-8718-3db6-0b11-b814fc30d670;2024-02-06;Critical;57.7;34.72;UHF;mV;1309.845;Critical;50.0;200.0;500.0;UHF R-Top;R;Top;Partial Discharge;3;5105
TR-AOP-P4;TR-AOP-P4;;Urgent;d88c1dad-8718-3db6-0b11-b814fc30d670;2024-02-06;Critical;57.7;34.72;UHF;mV;1141.91;Critical;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Partial Discharge;3;5105
TR-AOP-P4;TR-AOP-P4;;Urgent;d88c1dad-8718-3db6-0b11-b814fc30d670;2024-02-06;Critical;57.7;34.72;UHF;mV;892.723;Critical;50.0;200.0;500.0;UHF S-Top;S;Top;Partial Discharge;3;5105
TR-AOP-P4;TR-AOP-P4;;Urgent;d88c1dad-8718-3db6-0b11-b814fc30d670;2024-02-06;Critical;57.7;34.72;UHF;mV;767.446;Critical;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Partial Discharge;3;5105
TR-AOP-P4;TR-AOP-P4;;Urgent;d88c1dad-8718-3db6-0b11-b814fc30d670;2024-02-06;Critical;57.7;34.72;UHF;mV;880.941;Critical;50.0;200.0;500.0;UHF T-Top;T;Top;Partial Discharge;3;5105
TR-AOP-P4;TR-AOP-P4;;Urgent;d88c1dad-8718-3db6-0b11-b814fc30d670;2024-02-06;Critical;57.7;34.72;UHF;mV;791.88;Critical;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Partial Discharge;3;5105
TR-1-HV-4;TR-1-HV-4;;High;bd58ba64-5247-cb6b-a322-149918f05e8d;2023-05-23;Normal;58.93;36.54;UHF;mV;12.845;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Thermal Cellulose;3;4
TR-1-HV-4;TR-1-HV-4;;High;bd58ba64-5247-cb6b-a322-149918f05e8d;2023-05-23;Normal;58.93;36.54;UHF;mV;14.039;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Thermal Cellulose;3;4
TR-1-HV-4;TR-1-HV-4;;High;bd58ba64-5247-cb6b-a322-149918f05e8d;2023-05-23;Normal;58.93;36.54;UHF;mV;21.907;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Thermal Cellulose;3;4
TR-1-HV-4;TR-1-HV-4;;High;bd58ba64-5247-cb6b-a322-149918f05e8d;2023-05-23;Normal;58.93;36.54;UHF;mV;21.324;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Thermal Cellulose;3;4
TR-1-HV-4;TR-1-HV-4;;High;bd58ba64-5247-cb6b-a322-149918f05e8d;2023-05-23;Normal;58.93;36.54;UHF;mV;25.873;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Thermal Cellulose;3;4
TR-1-HV-4;TR-1-HV-4;;High;bd58ba64-5247-cb6b-a322-149918f05e8d;2023-05-23;Normal;58.93;36.54;UHF;mV;29.177;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Thermal Cellulose;3;4
TR-1-HV-4;TR-1-HV-4;;High;9f6365aa-9320-45d7-f72c-ad5c37b78b61;2024-06-05;Normal;57.64;44.27;UHF;mV;32.606;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Thermal Cellulose;3;2
TR-1-HV-4;TR-1-HV-4;;High;9f6365aa-9320-45d7-f72c-ad5c37b78b61;2024-06-05;Normal;57.64;44.27;UHF;mV;36.944;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Thermal Cellulose;3;2
TR-1-HV-4;TR-1-HV-4;;High;9f6365aa-9320-45d7-f72c-ad5c37b78b61;2024-06-05;Normal;57.64;44.27;UHF;mV;37.702;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Thermal Cellulose;3;2
TR-1-HV-4;TR-1-HV-4;;High;9f6365aa-9320-45d7-f72c-ad5c37b78b61;2024-06-05;Normal;57.64;44.27;UHF;mV;35.282;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Thermal Cellulose;3;2
TR-1-HV-4;TR-1-HV-4;;High;9f6365aa-9320-45d7-f72c-ad5c37b78b61;2024-06-05;Normal;57.64;44.27;UHF;mV;43.939;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Thermal Cellulose;3;2
TR-1-HV-4;TR-1-HV-4;;High;9f6365aa-9320-45d7-f72c-ad5c37b78b61;2024-06-05;Normal;57.64;44.27;UHF;mV;49.6;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Thermal Cellulose;3;2
TR-311B;TR-311B;;High;399497cd-cf4a-0fd3-9345-2d41d65e7baa;2023-03-29;Warning;43.78;37.54;UHF;mV;229.234;Warning;50.0;200.0;500.0;UHF R-Top;R;Top;Mild Overheating Paper;3;85
TR-311B;TR-311B;;High;399497cd-cf4a-0fd3-9345-2d41d65e7baa;2023-03-29;Warning;43.78;37.54;UHF;mV;211.875;Warning;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Mild Overheating Paper;3;85
TR-311B;TR-311B;;High;399497cd-cf4a-0fd3-9345-2d41d65e7baa;2023-03-29;Warning;43.78;37.54;UHF;mV;137.016;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Mild Overheating Paper;3;85
TR-311B;TR-311B;;High;399497cd-cf4a-0fd3-9345-2d41d65e7baa;2023-03-29;Warning;43.78;37.54;UHF;mV;139.179;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Mild Overheating Paper;3;85
TR-311B;TR-311B;;High;399497cd-cf4a-0fd3-9345-2d41d65e7baa;2023-03-29;Warning;43.78;37.54;UHF;mV;150.494;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Mild Overheating Paper;3;85
TR-311B;TR-311B;;High;399497cd-cf4a-0fd3-9345-2d41d65e7baa;2023-03-29;Warning;43.78;37.54;UHF;mV;140.248;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Mild Overheating Paper;3;85
TR-311B;TR-311B;;High;7697fd34-5c45-d314-6e8f-b361da2634b2;2023-07-25;Watch;50.54;41.45;UHF;mV;155.53;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Mild Overheating Paper;2;2
TR-311B;TR-311B;;High;7697fd34-5c45-d314-6e8f-b361da2634b2;2023-07-25;Watch;50.54;41.45;UHF;mV;147.3;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Mild Overheating Paper;2;2
TR-311B;TR-311B;;High;7697fd34-5c45-d314-6e8f-b361da2634b2;2023-07-25;Watch;50.54;41.45;UHF;mV;99.186;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Mild Overheating Paper;2;2
TR-311B;TR-311B;;High;7697fd34-5c45-d314-6e8f-b361da2634b2;2023-07-25;Watch;50.54;41.45;UHF;mV;98.492;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Mild Overheating Paper;2;2
TR-311B;TR-311B;;High;7697fd34-5c45-d314-6e8f-b361da2634b2;2023-07-25;Watch;50.54;41.45;UHF;mV;84.464;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Mild Overheating Paper;2;2
TR-311B;TR-311B;;High;7697fd34-5c45-d314-6e8f-b361da2634b2;2023-07-25;Watch;50.54;41.45;UHF;mV;78.846;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Mild Overheating Paper;2;2
TR-311B;TR-311B;;High;fe54f519-7293-e38c-d222-43c89f3edaf4;2023-11-23;Watch;69.59;38.19;UHF;mV;134.766;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Mild Overheating Paper;2;4
TR-311B;TR-311B;;High;fe54f519-7293-e38c-d222-43c89f3edaf4;2023-11-23;Watch;69.59;38.19;UHF;mV;132.741;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Mild Overheating Paper;2;4
TR-311B;TR-311B;;High;fe54f519-7293-e38c-d222-43c89f3edaf4;2023-11-23;Watch;69.59;38.19;UHF;mV;68.805;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Mild Overheating Paper;2;4
TR-311B;TR-311B;;High;fe54f519-7293-e38c-d222-43c89f3edaf4;2023-11-23;Watch;69.59;38.19;UHF;mV;70.068;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Mild Overheating Paper;2;4
TR-311B;TR-311B;;High;fe54f519-7293-e38c-d222-43c89f3edaf4;2023-11-23;Watch;69.59;38.19;UHF;mV;111.258;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Mild Overheating Paper;2;4
TR-311B;TR-311B;;High;fe54f519-7293-e38c-d222-43c89f3edaf4;2023-11-23;Watch;69.59;38.19;UHF;mV;103.274;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Mild Overheating Paper;2;4
TR-312A;TR-312A;;High;18339477-132e-0181-c3c5-b6e48814aaf2;2023-03-29;Watch;40.17;31.59;UHF;mV;195.012;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Attention;2;2
TR-312A;TR-312A;;High;18339477-132e-0181-c3c5-b6e48814aaf2;2023-03-29;Watch;40.17;31.59;UHF;mV;196.129;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Attention;2;2
TR-312A;TR-312A;;High;18339477-132e-0181-c3c5-b6e48814aaf2;2023-03-29;Watch;40.17;31.59;UHF;mV;160.872;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Attention;2;2
TR-312A;TR-312A;;High;18339477-132e-0181-c3c5-b6e48814aaf2;2023-03-29;Watch;40.17;31.59;UHF;mV;153.83;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Attention;2;2
TR-312A;TR-312A;;High;18339477-132e-0181-c3c5-b6e48814aaf2;2023-03-29;Watch;40.17;31.59;UHF;mV;145.711;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Attention;2;2
TR-312A;TR-312A;;High;18339477-132e-0181-c3c5-b6e48814aaf2;2023-03-29;Watch;40.17;31.59;UHF;mV;159.425;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Attention;2;2
TR-312A;TR-312A;;High;9037ffa6-5501-dd04-14dc-a3b089c73a5e;2023-07-25;Watch;48.42;28.45;UHF;mV;154.795;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Attention;1;2
TR-312A;TR-312A;;High;9037ffa6-5501-dd04-14dc-a3b089c73a5e;2023-07-25;Watch;48.42;28.45;UHF;mV;139.734;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Attention;1;2
TR-312A;TR-312A;;High;9037ffa6-5501-dd04-14dc-a3b089c73a5e;2023-07-25;Watch;48.42;28.45;UHF;mV;111.621;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Attention;1;2
TR-312A;TR-312A;;High;9037ffa6-5501-dd04-14dc-a3b089c73a5e;2023-07-25;Watch;48.42;28.45;UHF;mV;120.412;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Attention;1;2
TR-312A;TR-312A;;High;9037ffa6-5501-dd04-14dc-a3b089c73a5e;2023-07-25;Watch;48.42;28.45;UHF;mV;113.809;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Attention;1;2
TR-312A;TR-312A;;High;9037ffa6-5501-dd04-14dc-a3b089c73a5e;2023-07-25;Watch;48.42;28.45;UHF;mV;115.928;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Attention;1;2
TR-312A;TR-312A;;High;0defcf92-13b5-b700-c4df-470f806bfa92;2023-11-23;Watch;69.03;37.04;UHF;mV;173.342;Watch;50.0;200.0;500.0;UHF R-Top;R;Top;Attention;2;2
TR-312A;TR-312A;;High;0defcf92-13b5-b700-c4df-470f806bfa92;2023-11-23;Watch;69.03;37.04;UHF;mV;173.021;Watch;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Attention;2;2
TR-312A;TR-312A;;High;0defcf92-13b5-b700-c4df-470f806bfa92;2023-11-23;Watch;69.03;37.04;UHF;mV;124.532;Watch;50.0;200.0;500.0;UHF S-Top;S;Top;Attention;2;2
TR-312A;TR-312A;;High;0defcf92-13b5-b700-c4df-470f806bfa92;2023-11-23;Watch;69.03;37.04;UHF;mV;109.577;Watch;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Attention;2;2
TR-312A;TR-312A;;High;0defcf92-13b5-b700-c4df-470f806bfa92;2023-11-23;Watch;69.03;37.04;UHF;mV;102.176;Watch;50.0;200.0;500.0;UHF T-Top;T;Top;Attention;2;2
TR-312A;TR-312A;;High;0defcf92-13b5-b700-c4df-470f806bfa92;2023-11-23;Watch;69.03;37.04;UHF;mV;96.959;Watch;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Attention;2;2
TR-36;TR-36;;Medium;9d5d4d70-323e-c4ac-9eee-595dd9e88eb7;2023-03-27;Normal;44.83;37.27;UHF;mV;14.618;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;4
TR-36;TR-36;;Medium;9d5d4d70-323e-c4ac-9eee-595dd9e88eb7;2023-03-27;Normal;44.83;37.27;UHF;mV;16.216;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;4
TR-36;TR-36;;Medium;9d5d4d70-323e-c4ac-9eee-595dd9e88eb7;2023-03-27;Normal;44.83;37.27;UHF;mV;19.746;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;4
TR-36;TR-36;;Medium;9d5d4d70-323e-c4ac-9eee-595dd9e88eb7;2023-03-27;Normal;44.83;37.27;UHF;mV;20.118;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;4
TR-36;TR-36;;Medium;9d5d4d70-323e-c4ac-9eee-595dd9e88eb7;2023-03-27;Normal;44.83;37.27;UHF;mV;16.643;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;4
TR-36;TR-36;;Medium;9d5d4d70-323e-c4ac-9eee-595dd9e88eb7;2023-03-27;Normal;44.83;37.27;UHF;mV;13.829;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;4
TR-36;TR-36;;Medium;9ca3a42c-cc7a-fa25-73fd-924679dace8c;2023-11-23;Normal;58.53;34.21;UHF;mV;8.522;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;4
TR-36;TR-36;;Medium;9ca3a42c-cc7a-fa25-73fd-924679dace8c;2023-11-23;Normal;58.53;34.21;UHF;mV;8.166;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;4
TR-36;TR-36;;Medium;9ca3a42c-cc7a-fa25-73fd-924679dace8c;2023-11-23;Normal;58.53;34.21;UHF;mV;11.868;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;4
TR-36;TR-36;;Medium;9ca3a42c-cc7a-fa25-73fd-924679dace8c;2023-11-23;Normal;58.53;34.21;UHF;mV;10.651;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;4
TR-36;TR-36;;Medium;9ca3a42c-cc7a-fa25-73fd-924679dace8c;2023-11-23;Normal;58.53;34.21;UHF;mV;9.71;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;4
TR-36;TR-36;;Medium;9ca3a42c-cc7a-fa25-73fd-924679dace8c;2023-11-23;Normal;58.53;34.21;UHF;mV;8.523;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;4
TR-41;TR-41;;Medium;8836d369-c29a-0c87-9e4e-89c5eacd276c;2023-03-27;Normal;59.44;32.85;UHF;mV;39.069;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-41;TR-41;;Medium;8836d369-c29a-0c87-9e4e-89c5eacd276c;2023-03-27;Normal;59.44;32.85;UHF;mV;38.074;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-41;TR-41;;Medium;8836d369-c29a-0c87-9e4e-89c5eacd276c;2023-03-27;Normal;59.44;32.85;UHF;mV;27.041;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-41;TR-41;;Medium;8836d369-c29a-0c87-9e4e-89c5eacd276c;2023-03-27;Normal;59.44;32.85;UHF;mV;26.036;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-41;TR-41;;Medium;8836d369-c29a-0c87-9e4e-89c5eacd276c;2023-03-27;Normal;59.44;32.85;UHF;mV;21.088;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-41;TR-41;;Medium;8836d369-c29a-0c87-9e4e-89c5eacd276c;2023-03-27;Normal;59.44;32.85;UHF;mV;21.777;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-41;TR-41;;Medium;56569299-8e33-92ff-db0a-d5a6c238b206;2023-11-23;Normal;41.98;36.19;UHF;mV;36.18;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-41;TR-41;;Medium;56569299-8e33-92ff-db0a-d5a6c238b206;2023-11-23;Normal;41.98;36.19;UHF;mV;39.721;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-41;TR-41;;Medium;56569299-8e33-92ff-db0a-d5a6c238b206;2023-11-23;Normal;41.98;36.19;UHF;mV;25.282;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-41;TR-41;;Medium;56569299-8e33-92ff-db0a-d5a6c238b206;2023-11-23;Normal;41.98;36.19;UHF;mV;26.108;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-41;TR-41;;Medium;56569299-8e33-92ff-db0a-d5a6c238b206;2023-11-23;Normal;41.98;36.19;UHF;mV;21.382;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-41;TR-41;;Medium;56569299-8e33-92ff-db0a-d5a6c238b206;2023-11-23;Normal;41.98;36.19;UHF;mV;24.098;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-42;TR-42;;Medium;8c997ea2-2803-0269-b26d-ecae5f6b5269;2023-03-27;Normal;57.54;34.32;UHF;mV;9.755;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-42;TR-42;;Medium;8c997ea2-2803-0269-b26d-ecae5f6b5269;2023-03-27;Normal;57.54;34.32;UHF;mV;8.535;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-42;TR-42;;Medium;8c997ea2-2803-0269-b26d-ecae5f6b5269;2023-03-27;Normal;57.54;34.32;UHF;mV;11.08;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-42;TR-42;;Medium;8c997ea2-2803-0269-b26d-ecae5f6b5269;2023-03-27;Normal;57.54;34.32;UHF;mV;11.613;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-42;TR-42;;Medium;8c997ea2-2803-0269-b26d-ecae5f6b5269;2023-03-27;Normal;57.54;34.32;UHF;mV;9.659;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-42;TR-42;;Medium;8c997ea2-2803-0269-b26d-ecae5f6b5269;2023-03-27;Normal;57.54;34.32;UHF;mV;9.159;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-42;TR-42;;Medium;2fcdf93f-bcdd-15d8-e9f5-d5263b10deba;2023-11-23;Normal;56.86;32.88;UHF;mV;17.765;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;2
TR-42;TR-42;;Medium;2fcdf93f-bcdd-15d8-e9f5-d5263b10deba;2023-11-23;Normal;56.86;32.88;UHF;mV;18.957;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;2
TR-42;TR-42;;Medium;2fcdf93f-bcdd-15d8-e9f5-d5263b10deba;2023-11-23;Normal;56.86;32.88;UHF;mV;31.245;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;2
TR-42;TR-42;;Medium;2fcdf93f-bcdd-15d8-e9f5-d5263b10deba;2023-11-23;Normal;56.86;32.88;UHF;mV;27.386;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;2
TR-42;TR-42;;Medium;2fcdf93f-bcdd-15d8-e9f5-d5263b10deba;2023-11-23;Normal;56.86;32.88;UHF;mV;18.935;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;2
TR-42;TR-42;;Medium;2fcdf93f-bcdd-15d8-e9f5-d5263b10deba;2023-11-23;Normal;56.86;32.88;UHF;mV;17.796;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;2
TR-43;TR-43;;Medium;1cfcaa27-89dd-4ecb-32c0-0c8aebf1099a;2023-03-27;Normal;49.8;36.72;UHF;mV;20.525;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;3
TR-43;TR-43;;Medium;1cfcaa27-89dd-4ecb-32c0-0c8aebf1099a;2023-03-27;Normal;49.8;36.72;UHF;mV;20.561;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;3
TR-43;TR-43;;Medium;1cfcaa27-89dd-4ecb-32c0-0c8aebf1099a;2023-03-27;Normal;49.8;36.72;UHF;mV;19.649;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;3
TR-43;TR-43;;Medium;1cfcaa27-89dd-4ecb-32c0-0c8aebf1099a;2023-03-27;Normal;49.8;36.72;UHF;mV;18.144;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;3
TR-43;TR-43;;Medium;1cfcaa27-89dd-4ecb-32c0-0c8aebf1099a;2023-03-27;Normal;49.8;36.72;UHF;mV;28.253;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;3
TR-43;TR-43;;Medium;1cfcaa27-89dd-4ecb-32c0-0c8aebf1099a;2023-03-27;Normal;49.8;36.72;UHF;mV;29.851;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;3
TR-43;TR-43;;Medium;0592bef1-0f31-72c0-9068-ae87910f77b2;2023-11-23;Normal;49.65;36.71;UHF;mV;11.18;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;10
TR-43;TR-43;;Medium;0592bef1-0f31-72c0-9068-ae87910f77b2;2023-11-23;Normal;49.65;36.71;UHF;mV;11.707;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;10
TR-43;TR-43;;Medium;0592bef1-0f31-72c0-9068-ae87910f77b2;2023-11-23;Normal;49.65;36.71;UHF;mV;11.629;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;10
TR-43;TR-43;;Medium;0592bef1-0f31-72c0-9068-ae87910f77b2;2023-11-23;Normal;49.65;36.71;UHF;mV;12.107;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;10
TR-43;TR-43;;Medium;0592bef1-0f31-72c0-9068-ae87910f77b2;2023-11-23;Normal;49.65;36.71;UHF;mV;16.119;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;10
TR-43;TR-43;;Medium;0592bef1-0f31-72c0-9068-ae87910f77b2;2023-11-23;Normal;49.65;36.71;UHF;mV;15.599;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;10
TR-51A;TR-51A;;Medium;28fbfda0-9af0-557c-06c4-f6dfd0885fca;2016-11-18;Normal;52.92;30.84;UHF;mV;33.144;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;5
TR-51A;TR-51A;;Medium;28fbfda0-9af0-557c-06c4-f6dfd0885fca;2016-11-18;Normal;52.92;30.84;UHF;mV;29.486;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;5
TR-51A;TR-51A;;Medium;28fbfda0-9af0-557c-06c4-f6dfd0885fca;2016-11-18;Normal;52.92;30.84;UHF;mV;18.108;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;5
TR-51A;TR-51A;;Medium;28fbfda0-9af0-557c-06c4-f6dfd0885fca;2016-11-18;Normal;52.92;30.84;UHF;mV;21.265;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;5
TR-51A;TR-51A;;Medium;28fbfda0-9af0-557c-06c4-f6dfd0885fca;2016-11-18;Normal;52.92;30.84;UHF;mV;14.628;Normal;50.0;200.0;500.0;UHF T-Top;T;Top;Normal;1;5
TR-51A;TR-51A;;Medium;28fbfda0-9af0-557c-06c4-f6dfd0885fca;2016-11-18;Normal;52.92;30.84;UHF;mV;15.502;Normal;50.0;200.0;500.0;UHF T-Bottom;T;Bottom;Normal;1;5
TR-51A;TR-51A;;Medium;d2204413-1d8d-7fe8-3e2a-6fce6b817ccb;2020-09-18;Normal;55.33;34.4;UHF;mV;21.051;Normal;50.0;200.0;500.0;UHF R-Top;R;Top;Normal;1;7
TR-51A;TR-51A;;Medium;d2204413-1d8d-7fe8-3e2a-6fce6b817ccb;2020-09-18;Normal;55.33;34.4;UHF;mV;22.492;Normal;50.0;200.0;500.0;UHF R-Bottom;R;Bottom;Normal;1;7
TR-51A;TR-51A;;Medium;d2204413-1d8d-7fe8-3e2a-6fce6b817ccb;2020-09-18;Normal;55.33;34.4;UHF;mV;11.175;Normal;50.0;200.0;500.0;UHF S-Top;S;Top;Normal;1;7
TR-51A;TR-51A;;Medium;d2204413-1d8d-7fe8-3e2a-6fce6b817ccb;2020-09-18;Normal;55.33;34.4;UHF;mV;11.827;Normal;50.0;200.0;500.0;UHF S-Bottom;S;Bottom;Normal;1;7
